"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value","Flag and Footnotes"
"2013","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","75,271.864",""
"2013","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,429.000",""
"2013","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,780.000",""
"2013","Belgium","Solar","Net maximum electrical capacity","Megawatt","2,902.000",""
"2013","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,203.000",""
"2013","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","683.000",""
"2013","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,020.000",""
"2013","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,252.000",""
"2013","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Czechia","Wind","Net maximum electrical capacity","Megawatt","262.000",""
"2013","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,063.500",""
"2013","Denmark","Hydro","Net maximum electrical capacity","Megawatt","8.733",""
"2013","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,818.923",""
"2013","Denmark","Solar","Net maximum electrical capacity","Megawatt","571.000",""
"2013","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,239.000",""
"2013","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","26.000",""
"2013","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","33,477.000",""
"2013","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","36,710.000",""
"2013","Estonia","Hydro","Net maximum electrical capacity","Megawatt","8.000",""
"2013","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Estonia","Wind","Net maximum electrical capacity","Megawatt","248.000",""
"2013","Estonia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2013","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,008.151",""
"2013","Ireland","Solar","Net maximum electrical capacity","Megawatt","1.017",""
"2013","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,238.000",""
"2013","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Greece","Wind","Net maximum electrical capacity","Megawatt","1,809.000",""
"2013","Greece","Solar","Net maximum electrical capacity","Megawatt","2,579.000",""
"2013","Spain","Hydro","Net maximum electrical capacity","Megawatt","19,185.000",""
"2013","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Spain","Wind","Net maximum electrical capacity","Megawatt","22,958.000",""
"2013","Spain","Solar","Net maximum electrical capacity","Megawatt","6,994.063",""
"2013","France","Hydro","Net maximum electrical capacity","Megawatt","25,646.149",""
"2013","France","Geothermal","Net maximum electrical capacity","Megawatt","16.300",""
"2013","France","Wind","Net maximum electrical capacity","Megawatt","8,155.961",""
"2013","France","Solar","Net maximum electrical capacity","Megawatt","5,277.289",""
"2013","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,178.000",""
"2013","Croatia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Croatia","Wind","Net maximum electrical capacity","Megawatt","254.000",""
"2013","Croatia","Solar","Net maximum electrical capacity","Megawatt","19.000",""
"2013","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,009.000",""
"2013","Italy","Geothermal","Net maximum electrical capacity","Megawatt","729.000",""
"2013","Italy","Wind","Net maximum electrical capacity","Megawatt","8,542.000",""
"2013","Italy","Solar","Net maximum electrical capacity","Megawatt","18,185.000",""
"2013","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2013","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Cyprus","Wind","Net maximum electrical capacity","Megawatt","147.225",""
"2013","Cyprus","Solar","Net maximum electrical capacity","Megawatt","35.000",""
"2013","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,586.617",""
"2013","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Latvia","Wind","Net maximum electrical capacity","Megawatt","65.892",""
"2013","Latvia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","876.000",""
"2013","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Lithuania","Wind","Net maximum electrical capacity","Megawatt","279.000",""
"2013","Lithuania","Solar","Net maximum electrical capacity","Megawatt","68.000",""
"2013","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,134.308",""
"2013","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","58.327",""
"2013","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","95.021",""
"2013","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2013","Hungary","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2013","Hungary","Solar","Net maximum electrical capacity","Megawatt","35.000",""
"2013","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2013","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2013","Malta","Solar","Net maximum electrical capacity","Megawatt","28.500",""
"2013","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2013","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,713.000",""
"2013","Netherlands","Solar","Net maximum electrical capacity","Megawatt","746.000",""
"2013","Austria","Hydro","Net maximum electrical capacity","Megawatt","13,383.396",""
"2013","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.915",""
"2013","Austria","Wind","Net maximum electrical capacity","Megawatt","1,674.538",""
"2013","Austria","Solar","Net maximum electrical capacity","Megawatt","625.974",""
"2013","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,355.000",""
"2013","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Poland","Wind","Net maximum electrical capacity","Megawatt","3,429.000",""
"2013","Poland","Solar","Net maximum electrical capacity","Megawatt","2.393",""
"2013","Portugal","Hydro","Net maximum electrical capacity","Megawatt","5,661.000",""
"2013","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","25.000",""
"2013","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,609.949",""
"2013","Portugal","Solar","Net maximum electrical capacity","Megawatt","296.000",""
"2013","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,610.000",""
"2013","Romania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Romania","Wind","Net maximum electrical capacity","Megawatt","2,773.000",""
"2013","Romania","Solar","Net maximum electrical capacity","Megawatt","761.000",""
"2013","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,299.000",""
"2013","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.000",""
"2013","Slovenia","Solar","Net maximum electrical capacity","Megawatt","187.000",""
"2013","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,523.000",""
"2013","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Slovakia","Wind","Net maximum electrical capacity","Megawatt","5.000",""
"2013","Slovakia","Solar","Net maximum electrical capacity","Megawatt","533.000",""
"2013","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,224.000",""
"2013","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Finland","Wind","Net maximum electrical capacity","Megawatt","447.000",""
"2013","Finland","Solar","Net maximum electrical capacity","Megawatt","9.000",""
"2013","Sweden","Hydro","Net maximum electrical capacity","Megawatt","16,494.000",""
"2013","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Sweden","Wind","Net maximum electrical capacity","Megawatt","4,194.000",""
"2013","Sweden","Solar","Net maximum electrical capacity","Megawatt","43.000",""
"2013","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,453.000",""
"2013","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","11,282.272",""
"2013","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","2,937.000",""
"2013","Iceland","Hydro","Net maximum electrical capacity","Megawatt","1,984.000",""
"2013","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","665.000",""
"2013","Iceland","Wind","Net maximum electrical capacity","Megawatt","2.000",""
"2013","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Norway","Hydro","Net maximum electrical capacity","Megawatt","31,033.000",""
"2013","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Norway","Wind","Net maximum electrical capacity","Megawatt","818.000",""
"2013","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","651.000",""
"2013","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","617.000",""
"2013","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","7.000",""
"2013","Albania","Hydro","Net maximum electrical capacity","Megawatt","1,781.000",""
"2013","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","Albania","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Serbia","Hydro","Net maximum electrical capacity","Megawatt","2,931.000",""
"2013","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Serbia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","Serbia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Turkey","Hydro","Net maximum electrical capacity","Megawatt","22,289.000",""
"2013","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","311.000",""
"2013","Turkey","Wind","Net maximum electrical capacity","Megawatt","2,760.000",""
"2013","Turkey","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2013","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","43.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2013","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2013","Moldova","Solar","Net maximum electrical capacity","Megawatt",":",""
"2013","Ukraine","Hydro","Net maximum electrical capacity","Megawatt","5,489.000",""
"2013","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Ukraine","Wind","Net maximum electrical capacity","Megawatt","361.000",""
"2013","Ukraine","Solar","Net maximum electrical capacity","Megawatt","612.000",""
"2013","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,705.000",""
"2013","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2013","Georgia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2013","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","European Union - 27 countries (from 2020)","Hydro","Net maximum electrical capacity","Megawatt","146,322.139",""
"2014","European Union - 27 countries (from 2020)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2014","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","115,631.491",""
"2014","European Union - 27 countries (from 2020)","Solar","Net maximum electrical capacity","Megawatt","83,657.638",""
"2014","European Union - 28 countries (2013-2020)","Hydro","Net maximum electrical capacity","Megawatt","150,796.139",""
"2014","European Union - 28 countries (2013-2020)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2014","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","128,705.444",""
"2014","European Union - 28 countries (2013-2020)","Solar","Net maximum electrical capacity","Megawatt","89,185.638",""
"2014","Euro area - 19 countries  (from 2015)","Hydro","Net maximum electrical capacity","Megawatt","113,632.423",""
"2014","Euro area - 19 countries  (from 2015)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2014","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","96,932.088",""
"2014","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","78,455.088",""
"2014","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,431.000",""
"2014","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Belgium","Wind","Net maximum electrical capacity","Megawatt","1,944.000",""
"2014","Belgium","Solar","Net maximum electrical capacity","Megawatt","3,015.200",""
"2014","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,219.000",""
"2014","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000",""
"2014","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,026.000",""
"2014","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,252.000",""
"2014","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Czechia","Wind","Net maximum electrical capacity","Megawatt","278.000",""
"2014","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,067.400",""
"2014","Denmark","Hydro","Net maximum electrical capacity","Megawatt","8.616",""
"2014","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Denmark","Wind","Net maximum electrical capacity","Megawatt","4,886.403",""
"2014","Denmark","Solar","Net maximum electrical capacity","Megawatt","607.000",""
"2014","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,234.000",""
"2014","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","29.000",""
"2014","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","38,614.000",""
"2014","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","37,900.000",""
"2014","Estonia","Hydro","Net maximum electrical capacity","Megawatt","5.000",""
"2014","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Estonia","Wind","Net maximum electrical capacity","Megawatt","275.000",""
"2014","Estonia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2014","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,283.250",""
"2014","Ireland","Solar","Net maximum electrical capacity","Megawatt","1.629",""
"2014","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,389.000",""
"2014","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Greece","Wind","Net maximum electrical capacity","Megawatt","1,978.000",""
"2014","Greece","Solar","Net maximum electrical capacity","Megawatt","2,596.000",""
"2014","Spain","Hydro","Net maximum electrical capacity","Megawatt","19,223.000",""
"2014","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Spain","Wind","Net maximum electrical capacity","Megawatt","22,925.000",""
"2014","Spain","Solar","Net maximum electrical capacity","Megawatt","7,001.063",""
"2014","France","Hydro","Net maximum electrical capacity","Megawatt","25,577.062",""
"2014","France","Geothermal","Net maximum electrical capacity","Megawatt","16.300",""
"2014","France","Wind","Net maximum electrical capacity","Megawatt","9,201.425",""
"2014","France","Solar","Net maximum electrical capacity","Megawatt","6,034.417",""
"2014","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,180.100",""
"2014","Croatia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Croatia","Wind","Net maximum electrical capacity","Megawatt","339.000",""
"2014","Croatia","Solar","Net maximum electrical capacity","Megawatt","33.000",""
"2014","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,098.000",""
"2014","Italy","Geothermal","Net maximum electrical capacity","Megawatt","768.000",""
"2014","Italy","Wind","Net maximum electrical capacity","Megawatt","8,683.000",""
"2014","Italy","Solar","Net maximum electrical capacity","Megawatt","18,594.000",""
"2014","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2014","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Cyprus","Wind","Net maximum electrical capacity","Megawatt","147.225",""
"2014","Cyprus","Solar","Net maximum electrical capacity","Megawatt","64.000",""
"2014","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,587.801",""
"2014","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Latvia","Wind","Net maximum electrical capacity","Megawatt","68.915",""
"2014","Latvia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","877.000",""
"2014","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Lithuania","Wind","Net maximum electrical capacity","Megawatt","288.000",""
"2014","Lithuania","Solar","Net maximum electrical capacity","Megawatt","69.000",""
"2014","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,330.308",""
"2014","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","58.342",""
"2014","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","109.933",""
"2014","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2014","Hungary","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2014","Hungary","Solar","Net maximum electrical capacity","Megawatt","89.000",""
"2014","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2014","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2014","Malta","Solar","Net maximum electrical capacity","Megawatt","54.600",""
"2014","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2014","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Netherlands","Wind","Net maximum electrical capacity","Megawatt","2,865.000",""
"2014","Netherlands","Solar","Net maximum electrical capacity","Megawatt","1,048.000",""
"2014","Austria","Hydro","Net maximum electrical capacity","Megawatt","13,532.252",""
"2014","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.915",""
"2014","Austria","Wind","Net maximum electrical capacity","Megawatt","2,110.275",""
"2014","Austria","Solar","Net maximum electrical capacity","Megawatt","785.246",""
"2014","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,364.000",""
"2014","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Poland","Wind","Net maximum electrical capacity","Megawatt","3,836.000",""
"2014","Poland","Solar","Net maximum electrical capacity","Megawatt","27.150",""
"2014","Portugal","Hydro","Net maximum electrical capacity","Megawatt","5,715.000",""
"2014","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","25.000",""
"2014","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,856.556",""
"2014","Portugal","Solar","Net maximum electrical capacity","Megawatt","415.000",""
"2014","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,613.000",""
"2014","Romania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Romania","Wind","Net maximum electrical capacity","Megawatt","3,244.000",""
"2014","Romania","Solar","Net maximum electrical capacity","Megawatt","1,293.000",""
"2014","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,296.000",""
"2014","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.000",""
"2014","Slovenia","Solar","Net maximum electrical capacity","Megawatt","223.000",""
"2014","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,523.000",""
"2014","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2014","Slovakia","Solar","Net maximum electrical capacity","Megawatt","533.000",""
"2014","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,248.000",""
"2014","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Finland","Wind","Net maximum electrical capacity","Megawatt","627.000",""
"2014","Finland","Solar","Net maximum electrical capacity","Megawatt","11.000",""
"2014","Sweden","Hydro","Net maximum electrical capacity","Megawatt","15,996.000",""
"2014","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Sweden","Wind","Net maximum electrical capacity","Megawatt","5,088.000",""
"2014","Sweden","Solar","Net maximum electrical capacity","Megawatt","60.000",""
"2014","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,474.000",""
"2014","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","13,073.953",""
"2014","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","5,528.000",""
"2014","Iceland","Hydro","Net maximum electrical capacity","Megawatt","1,984.000",""
"2014","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","665.000",""
"2014","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2014","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Norway","Hydro","Net maximum electrical capacity","Megawatt","31,240.000",""
"2014","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Norway","Wind","Net maximum electrical capacity","Megawatt","859.000",""
"2014","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","651.000",""
"2014","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":",""
"2014","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","630.000",""
"2014","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000",""
"2014","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","15.000",""
"2014","Albania","Hydro","Net maximum electrical capacity","Megawatt","1,725.000",""
"2014","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2014","Albania","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Serbia","Hydro","Net maximum electrical capacity","Megawatt","3,017.000",""
"2014","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Serbia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2014","Serbia","Solar","Net maximum electrical capacity","Megawatt","6.000",""
"2014","Turkey","Hydro","Net maximum electrical capacity","Megawatt","23,643.000",""
"2014","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","405.000",""
"2014","Turkey","Wind","Net maximum electrical capacity","Megawatt","3,630.000",""
"2014","Turkey","Solar","Net maximum electrical capacity","Megawatt","40.000",""
"2014","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2014","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":",""
"2014","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","43.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt",":",""
"2014","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2014","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2014","Moldova","Solar","Net maximum electrical capacity","Megawatt","1.000",""
"2014","Ukraine","Hydro","Net maximum electrical capacity","Megawatt","5,851.000",""
"2014","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Ukraine","Wind","Net maximum electrical capacity","Megawatt","411.000",""
"2014","Ukraine","Solar","Net maximum electrical capacity","Megawatt","411.000",""
"2014","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,380.000",""
"2014","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2014","Georgia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2014","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","European Union - 27 countries (from 2020)","Hydro","Net maximum electrical capacity","Megawatt","148,311.423",""
"2015","European Union - 27 countries (from 2020)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2015","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","127,170.655",""
"2015","European Union - 27 countries (from 2020)","Solar","Net maximum electrical capacity","Megawatt","87,675.387",""
"2015","European Union - 28 countries (2013-2020)","Hydro","Net maximum electrical capacity","Megawatt","152,988.397",""
"2015","European Union - 28 countries (2013-2020)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2015","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","141,476.289",""
"2015","European Union - 28 countries (2013-2020)","Solar","Net maximum electrical capacity","Megawatt","97,276.606",""
"2015","Euro area - 19 countries  (from 2015)","Hydro","Net maximum electrical capacity","Megawatt","115,144.445",""
"2015","Euro area - 19 countries  (from 2015)","Geothermal","Net maximum electrical capacity","Megawatt","839.215",""
"2015","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","106,531.679",""
"2015","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","82,031.802",""
"2015","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,422.000",""
"2015","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,176.000",""
"2015","Belgium","Solar","Net maximum electrical capacity","Megawatt","3,131.700",""
"2015","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,219.000",""
